Order_ID,Order_Date,Customer_ID,Region,City,Product_ID,Product_Category,Payment_Method,Discount,Product_Price,Quantity,Total_Before_Discount,Discount_Amount,Total_Sales
2667,22-04-2023 02:00,1598,East,Mumbai,173,Home,Cash,0.28,3592.15,9,32329.35,9052.218,22776.32
2668,22-04-2023 03:00,1297,South,Bangalore,109,Electronics,Cash,0.23,1066.24,8,8529.92,1961.8816,6763.49
2669,22-04-2023 04:00,1939,West,Bangalore,222,Home,NetBanking,0.22,734.96,5,3674.8,808.456,3074.09
2670,22-04-2023 05:00,1525,South,Chennai,315,Clothing,Cash,0.05,1751.39,8,14011.12,700.556,13520.57
2671,22-04-2023 06:00,1333,South,Chennai,389,Home,NetBanking,0.18,3878.12,5,19390.6,3490.308,15622.63
2672,22-04-2023 07:00,1001,East,Delhi,139,Clothing,Card,0.16,622.4,7,4356.8,697.088,3653.52
2673,22-04-2023 08:00,1374,West,Chennai,292,Sports,Card,0.29,1226.21,5,6131.05,1778.0045,4424.94
2674,22-04-2023 09:00,1292,South,Bangalore,226,Electronics,Card,0.22,,5,707.4,155.628,730.15
2675,22-04-2023 10:00,1836,West,Pune,388,Electronics,Card,0.17,4845.23,4,19380.92,3294.7564,16271.24
2676,22-04-2023 11:00,1933,North,Mumbai,170,Sports,UPI,0.26,3001.51,5,15007.55,3901.963,10681.74
2677,22-04-2023 12:00,1552,North,Delhi,236,Clothing,NetBanking,,3627.51,7,25392.57,1269.6285,24639.58
2678,22-04-2023 13:00,1317,South,Pune,243,Electronics,Card,0,3291.78,3,9875.34,0,9512.8
2679,22-04-2023 14:00,1501,West,Mumbai,488,Home,UPI,0.21,807.39,4,3229.56,678.2076,2062
2680,22-04-2023 15:00,1827,South,Mumbai,453,Clothing,NetBanking,0.03,3015.21,8,24121.68,723.6504,22517.91
2681,22-04-2023 16:00,1380,West,Mumbai,479,Electronics,UPI,0.03,743.94,6,4463.64,133.9092,4539.29
2682,22-04-2023 17:00,1622,West,Pune,398,Home,UPI,0.22,2066.06,8,16528.48,3636.2656,13326.87
2683,22-04-2023 18:00,1013,East,Delhi,469,Home,Cash,0.08,2887.92,2,5775.84,462.0672,5124.03
2684,22-04-2023 19:00,1503,East,Delhi,444,Electronics,UPI,0.19,2838.52,9,25546.68,4853.8692,20162.41
2685,22-04-2023 20:00,1230,East,Mumbai,368,Sports,UPI,0.28,683.46,7,4784.22,1339.5816,3707
2686,22-04-2023 21:00,1984,South,Pune,483,Sports,NetBanking,0.09,268.74,5,1343.7,120.933,833.4
2687,22-04-2023 22:00,1083,East,Mumbai,238,Electronics,UPI,0.07,4011.35,7,28079.45,1965.5615,26299.59
2688,22-04-2023 23:00,1129,East,Chennai,151,Home,Cash,0.03,3657.02,2,7314.04,219.4212,6817.27
2689,23-04-2023 00:00,1742,North,Delhi,116,Sports,Card,0.04,500.91,4,2003.64,80.1456,1791.77
2690,23-04-2023 01:00,1837,West,Bangalore,264,Sports,Card,0.02,724.34,7,5070.38,101.4076,5064.75
2691,23-04-2023 02:00,1144,West,Mumbai,112,Sports,NetBanking,0.03,4473.66,2,8947.32,268.4196,8776.89
2692,23-04-2023 03:00,1890,East,Chennai,289,Clothing,NetBanking,0.13,3868.73,8,30949.84,4023.4792,26958.39
2693,23-04-2023 04:00,1856,West,Delhi,439,Sports,UPI,0.1,4981.19,5,24905.95,2490.595,22856.41
2694,23-04-2023 05:00,1027,North,Pune,452,Electronics,NetBanking,0.21,1344.54,5,6722.7,1411.767,5825.23
2695,23-04-2023 06:00,1065,North,Delhi,461,Electronics,UPI,0.26,2490.23,8,19921.84,5179.6784,15279.86
2696,23-04-2023 07:00,1162,East,Pune,451,Clothing,NetBanking,0.24,1258.65,1,1258.65,302.076,903.75
2697,23-04-2023 08:00,1228,North,Pune,363,Clothing,Card,0.16,,6,18910.32,3025.6512,15916.49
2698,23-04-2023 09:00,1260,West,Mumbai,411,Electronics,Card,0.03,665.53,2,1331.06,39.9318,1704.61
2699,23-04-2023 10:00,1448,South,Mumbai,320,Clothing,Card,0.21,723.49,1,723.49,151.9329,376.04
2700,23-04-2023 11:00,1423,West,Delhi,203,Sports,Card,0.11,452.25,7,3165.75,348.2325,2688.59
2701,23-04-2023 12:00,1459,South,Chennai,438,Home,UPI,0.03,,4,13994.28,419.8284,13580.71
2702,23-04-2023 13:00,1951,East,Delhi,297,Home,UPI,0.25,2520.96,1,2520.96,630.24,1884.93
2703,23-04-2023 14:00,1675,South,Bangalore,399,Home,UPI,0.1,3126.88,6,18761.28,1876.128,16799.23
2704,23-04-2023 15:00,1300,North,Pune,458,Electronics,Card,0.07,4408.58,6,26451.48,1851.6036,24319.38
2705,23-04-2023 16:00,1918,West,Pune,467,Clothing,Cash,0.26,3727.61,3,11182.83,2907.5358,8531.57
2706,23-04-2023 17:00,1302,South,Mumbai,268,Home,Card,0.27,2362.44,6,14174.64,3827.1528,10231.27
2707,23-04-2023 18:00,1286,West,Chennai,248,Sports,Card,0.1,4923.34,9,44310.06,4431.006,39925.96
2708,23-04-2023 19:00,1394,East,Mumbai,348,Sports,Cash,0.11,2335.65,6,14013.9,1541.529,12470.26
2709,23-04-2023 20:00,1009,East,Bangalore,355,Sports,Cash,0.17,651.01,1,651.01,110.6717,742.96
2710,23-04-2023 21:00,1706,North,Delhi,141,Clothing,NetBanking,0.22,4964.01,6,29784.06,6552.4932,23368.44
2711,23-04-2023 22:00,1629,East,Delhi,301,Home,Card,0.02,211.82,8,1694.56,33.8912,1584.08
2712,23-04-2023 23:00,1269,South,Chennai,343,Sports,Cash,0.18,2794.43,7,19561.01,3520.9818,15915.54
2713,24-04-2023 00:00,1591,East,Mumbai,256,Clothing,NetBanking,0.29,1614.57,8,12916.56,3745.8024,9137.53
2714,24-04-2023 01:00,1969,North,Mumbai,385,Sports,Cash,0.08,2567.41,,20539.28,1643.1424,18563.2
2715,24-04-2023 02:00,1604,West,Bangalore,381,Home,Cash,0.27,2837.69,9,25539.21,6895.5867,18402.34
2716,24-04-2023 03:00,1777,West,Delhi,480,Home,NetBanking,0.29,,3,3829.41,1110.5289,2878.03
2717,24-04-2023 04:00,1843,East,Mumbai,337,Home,Card,0.08,2828.61,,19800.27,1584.0216,18306.06
2718,24-04-2023 05:00,1861,South,Chennai,118,Home,NetBanking,0.23,3804.7,6,22828.2,5250.486,17287.9
2719,24-04-2023 06:00,1360,North,Delhi,152,Home,Card,0.07,1405.9,2,2811.8,196.826,2579.02
2720,24-04-2023 07:00,1256,South,Bangalore,184,Sports,Cash,0.22,1978.79,5,9893.95,2176.669,7248.35
2721,24-04-2023 08:00,1132,North,Chennai,372,Home,NetBanking,0.24,1414.39,3,4243.17,1018.3608,3265.38
2722,24-04-2023 09:00,1275,East,Pune,459,Sports,UPI,0.07,4120.74,5,20603.7,1442.259,19060.6
2723,24-04-2023 10:00,1775,North,Bangalore,312,Home,Cash,0.21,3652.41,,32871.69,6903.0549,26597.15
2724,24-04-2023 11:00,1682,North,Chennai,460,Sports,NetBanking,0.24,4368.86,8,34950.88,8388.2112,26738.81
2725,24-04-2023 12:00,1971,East,Mumbai,203,Home,Cash,0.11,933.24,9,8399.16,923.9076,7189.31
2726,24-04-2023 13:00,1512,South,Pune,291,Sports,NetBanking,0.05,460.54,9,4144.86,207.243,3647.54
2727,24-04-2023 14:00,1312,East,Bangalore,276,Home,Card,0.03,684.98,8,5479.84,164.3952,5506.76
2728,24-04-2023 15:00,1575,North,Mumbai,246,Clothing,UPI,0.17,888.99,8,7111.92,1209.0264,6166.69
2729,24-04-2023 16:00,1885,East,Pune,479,Sports,Cash,0.29,2712.11,6,16272.66,4719.0714,12111.15
2730,24-04-2023 17:00,1979,North,Delhi,180,Clothing,UPI,0.25,4857.47,6,29144.82,7286.205,22205.52
2731,24-04-2023 18:00,1283,East,Mumbai,292,Sports,Card,0.13,1850.45,6,11102.7,1443.351,9802.49
2732,24-04-2023 19:00,1120,West,Chennai,136,Sports,NetBanking,0.16,4796.69,6,28780.14,4604.8224,24602.27
2733,24-04-2023 20:00,1106,West,Bangalore,476,Sports,UPI,0.08,287.18,9,2584.62,206.7696,2400.22
2734,24-04-2023 21:00,1932,East,Pune,425,Electronics,NetBanking,0.05,4641.67,1,4641.67,232.0835,4418.61
2735,24-04-2023 22:00,1686,South,Mumbai,253,Home,Card,0.14,987.65,6,5925.9,829.626,4732.48
2736,24-04-2023 23:00,1996,North,Delhi,229,Clothing,Cash,0.14,4571.13,8,36569.04,5119.6656,31901.89
2737,25-04-2023 00:00,1203,West,Bangalore,158,Clothing,Card,0.16,375.51,1,375.51,60.0816,355.15
2738,25-04-2023 01:00,1164,South,Bangalore,323,Sports,UPI,0.29,4746.28,6,28477.68,8258.5272,20189.57
2739,25-04-2023 02:00,1304,North,Mumbai,348,Clothing,UPI,0.18,1083.91,9,9755.19,1755.9342,7761.05
2740,25-04-2023 03:00,1496,West,Delhi,339,Clothing,UPI,0.18,1583.3,6,9499.8,1709.964,8157.45
2741,25-04-2023 04:00,1631,West,Pune,473,Clothing,NetBanking,0.04,2505.62,2,5011.24,200.4496,5106.75
2742,25-04-2023 05:00,1555,East,Mumbai,488,Clothing,Cash,0.3,1965.53,1,1965.53,589.659,1105.2
2743,25-04-2023 06:00,1823,North,Pune,392,Electronics,UPI,0.23,3370.89,4,13483.56,3101.2188,10535.49
2744,25-04-2023 07:00,1155,South,Bangalore,386,Sports,UPI,0.26,4876.56,6,29259.36,7607.4336,21890.72
2745,25-04-2023 08:00,1366,South,Pune,303,Clothing,UPI,0.12,3071.49,9,27643.41,3317.2092,23952.32
2746,25-04-2023 09:00,1718,South,Delhi,198,Electronics,Card,0.15,3635.28,5,18176.4,2726.46,15642.31
2747,25-04-2023 10:00,1901,North,Chennai,449,Electronics,UPI,0.16,531.23,7,3718.61,594.9776,3255.93
2748,25-04-2023 11:00,1619,South,Delhi,275,Sports,Card,0.06,3176.28,6,19057.68,1143.4608,18101.17
2749,25-04-2023 12:00,1250,South,Pune,361,Home,UPI,0.21,2323.86,6,13943.16,2928.0636,11611.11
2750,25-04-2023 13:00,1956,South,Mumbai,370,Home,Card,0.27,4440.33,9,39962.97,10790.0019,30061.47
2751,25-04-2023 14:00,1915,East,Bangalore,242,Home,NetBanking,0.05,2002.23,5,10011.15,500.5575,9881.46
2752,25-04-2023 15:00,1881,East,Chennai,288,Clothing,NetBanking,0.03,3429.33,2,6858.66,205.7598,6731.05
2753,25-04-2023 16:00,1333,North,Mumbai,371,Sports,Card,0.22,1217.95,8,9743.6,2143.592,7791.48
2754,25-04-2023 17:00,1641,North,Mumbai,119,Home,Cash,0.08,1370.93,3,4112.79,329.0232,3913.98
2755,25-04-2023 18:00,1968,South,Delhi,432,Clothing,Cash,0.19,1943,9,17487,3322.53,14869.99
2756,25-04-2023 19:00,1510,East,Pune,399,Sports,Card,0.21,1589.91,5,7949.55,1669.4055,6321.37
2757,25-04-2023 20:00,1292,West,Delhi,145,Clothing,NetBanking,,1344.01,1,1344.01,134.401,1085.33
2758,25-04-2023 21:00,1019,West,Pune,194,Home,Card,0.24,343.38,4,1373.52,329.6448,1208.5
2759,25-04-2023 22:00,1281,South,Delhi,163,Home,Cash,0.16,,9,37800.54,6048.0864,32378.77
2760,25-04-2023 23:00,1796,South,Mumbai,230,Electronics,Card,0.26,415.08,1,415.08,107.9208,16.57
2761,26-04-2023 00:00,1000,East,Bangalore,108,Electronics,NetBanking,0.23,4448.09,8,35584.72,8184.4856,27198.67
2762,26-04-2023 01:00,1118,East,Pune,302,Sports,Cash,0.26,714.78,8,5718.24,1486.7424,4013.32
2763,26-04-2023 02:00,1034,East,Chennai,397,Clothing,Cash,0.01,419.78,9,3778.02,37.7802,3381.12
2764,26-04-2023 03:00,1197,North,Chennai,273,Clothing,UPI,0.07,2858.72,9,25728.48,1800.9936,23642.14
2765,26-04-2023 04:00,1484,North,Mumbai,172,Home,UPI,0.03,2561.96,6,15371.76,461.1528,15192.72
2766,26-04-2023 05:00,1756,South,Delhi,183,Home,Cash,0.13,2507.05,5,12535.25,1629.5825,10971.61
2767,26-04-2023 06:00,1058,North,Delhi,158,Sports,Cash,0.27,2915.07,7,20405.49,5509.4823,14507.85
2768,26-04-2023 07:00,1836,East,Mumbai,120,Electronics,Card,0.14,1506.58,9,13559.22,1898.2908,11866.63
2769,26-04-2023 08:00,1160,East,Chennai,256,Home,NetBanking,0.25,3348.45,5,16742.25,4185.5625,12660.32
2770,26-04-2023 09:00,1690,North,Chennai,418,Clothing,Cash,0.1,2561.77,3,7685.31,768.531,7202.27
2771,26-04-2023 10:00,1205,West,Delhi,428,Home,NetBanking,0.1,1740.24,9,15662.16,1566.216,13914.74
2772,26-04-2023 11:00,1011,South,Pune,160,Electronics,Cash,0.27,4149.85,1,4149.85,1120.4595,2661.26
2773,26-04-2023 12:00,1489,West,Bangalore,163,Clothing,NetBanking,0.13,3665.83,1,3665.83,476.5579,3393.24
2774,26-04-2023 13:00,1275,South,Pune,424,Electronics,UPI,0.24,2028.69,4,8114.76,1947.5424,6414.75
2775,26-04-2023 14:00,1692,West,Chennai,267,Sports,Cash,0.07,4253.33,2,8506.66,595.4662,7579.86
2776,26-04-2023 15:00,1241,North,Pune,302,Sports,Card,0.28,4609.27,7,32264.89,9034.1692,23302.15
2777,26-04-2023 16:00,1215,South,Bangalore,228,Electronics,NetBanking,0.17,2730.64,2,5461.28,928.4176,4347.98
2778,26-04-2023 17:00,1250,South,Pune,344,Clothing,Cash,0.23,1153.27,7,8072.89,1856.7647,6507.47
2779,26-04-2023 18:00,1810,South,Pune,205,Electronics,UPI,0.03,4587.38,,36699.04,1100.9712,35796.72
2780,26-04-2023 19:00,1125,East,Pune,420,Home,UPI,0.15,,8,8227.6,1234.14,7359.08
2781,26-04-2023 20:00,1993,East,Pune,221,Home,UPI,0.27,337.27,3,1011.81,273.1887,486.25
2782,26-04-2023 21:00,1216,West,Mumbai,417,Electronics,UPI,0.26,1704.69,9,15342.21,3988.9746,11146.32
2783,26-04-2023 22:00,1305,North,Chennai,281,Home,Cash,0.01,3662.14,6,21972.84,219.7284,21641.93
2784,26-04-2023 23:00,1796,East,Bangalore,202,Electronics,Card,0.09,4624.04,4,18496.16,1664.6544,16672.49
2785,27-04-2023 00:00,1184,South,Chennai,415,Home,NetBanking,0.13,3222.7,8,25781.6,3351.608,22540.53
2786,27-04-2023 01:00,1038,East,Mumbai,401,Electronics,Card,0.05,4764.01,4,19056.04,952.802,17780.11
2787,27-04-2023 02:00,1222,North,Mumbai,360,Home,NetBanking,0.22,552.62,,2210.48,486.3056,2180.54
2788,27-04-2023 03:00,1183,East,Mumbai,212,Clothing,Card,0.06,397.69,8,3181.52,190.8912,3513.78
2789,27-04-2023 04:00,1494,South,Mumbai,169,Clothing,Cash,0.1,3060.54,4,12242.16,1224.216,11350.78
2790,27-04-2023 05:00,1426,West,Pune,259,Home,Cash,0.2,4833.97,1,4833.97,966.794,4017.2
2791,27-04-2023 06:00,1177,South,Chennai,339,Electronics,NetBanking,0.14,2563.33,6,15379.98,2153.1972,13189.83
2792,27-04-2023 07:00,1918,North,Delhi,110,Home,Cash,0.22,352.42,8,2819.36,620.2592,2255.77
2793,27-04-2023 08:00,1427,West,Bangalore,237,Sports,NetBanking,0.29,1183.97,3,3551.91,1030.0539,2294.97
2794,27-04-2023 09:00,1293,East,Mumbai,266,Sports,Card,0.03,1299.49,2,2598.98,77.9694,2568.24
2795,27-04-2023 10:00,1851,East,Chennai,346,Electronics,Cash,0.21,1755.5,6,10533,2211.93,8421.67
2796,27-04-2023 11:00,1150,East,Mumbai,453,Home,Cash,0.07,313.66,1,313.66,21.9562,44.1
2797,27-04-2023 12:00,1383,West,Mumbai,130,Home,NetBanking,0.12,4533.97,5,22669.85,2720.382,20435.89
2798,27-04-2023 13:00,1637,South,Mumbai,111,Clothing,NetBanking,0.01,2626.26,6,15757.56,157.5756,15574.72
2799,27-04-2023 14:00,1812,West,Mumbai,342,Electronics,NetBanking,0.04,3387.56,8,27100.48,1084.0192,25707.84
2800,27-04-2023 15:00,1307,West,Mumbai,207,Sports,NetBanking,0.1,,7,3004.05,300.405,2642.05
2801,27-04-2023 16:00,1335,North,Bangalore,435,Sports,UPI,0.1,365.17,6,2191.02,219.102,1791.16
2802,27-04-2023 17:00,1945,West,Chennai,422,Electronics,NetBanking,0.27,2973.69,2,5947.38,1605.7926,4089.5
2803,27-04-2023 18:00,1745,East,Mumbai,293,Sports,UPI,0.22,4447.75,8,35582,7828.04,28225.36
2804,27-04-2023 19:00,1891,South,Mumbai,407,Electronics,Card,0.29,2689.56,8,21516.48,6239.7792,15279.69
2805,27-04-2023 20:00,1374,South,Mumbai,232,Sports,NetBanking,0.18,,5,22006.55,3961.179,18354.31
2806,27-04-2023 21:00,1007,South,Mumbai,494,Sports,UPI,,,3,12221.58,855.5106,11489.51
2807,27-04-2023 22:00,1340,East,Pune,380,Electronics,UPI,0.1,471.68,8,3773.44,377.344,3539.08
2808,27-04-2023 23:00,1128,East,Pune,390,Electronics,UPI,0.1,1089.59,5,5447.95,544.795,4899.05
2809,28-04-2023 00:00,1775,East,Delhi,262,Sports,Cash,0.1,3322.78,3,9968.34,996.834,8841.91
2810,28-04-2023 01:00,1668,East,Mumbai,377,Sports,UPI,0.2,2273.16,9,20458.44,4091.688,16756.74
2811,28-04-2023 02:00,1351,East,Delhi,302,Clothing,NetBanking,0.16,1524.43,9,13719.87,2195.1792,11720.96
2812,28-04-2023 03:00,1357,West,Bangalore,195,Home,NetBanking,0.12,2151.31,7,15059.17,1807.1004,13197.81
2813,28-04-2023 04:00,1516,East,Delhi,322,Electronics,NetBanking,0.04,2281.48,8,18251.84,730.0736,17820.08
2814,28-04-2023 05:00,1494,East,Chennai,336,Electronics,UPI,0.01,4561.71,5,22808.55,228.0855,23033.5
2815,28-04-2023 06:00,1085,East,Pune,216,Home,UPI,0.07,606.95,5,3034.75,212.4325,2932.13
2816,28-04-2023 07:00,1174,East,Pune,291,Clothing,Cash,0.03,1470.68,5,7353.4,220.602,7598.22
2817,28-04-2023 08:00,1801,South,Mumbai,375,Sports,Card,0.24,2734.07,2,5468.14,1312.3536,4012.63
2818,28-04-2023 09:00,1192,East,Mumbai,205,Sports,Cash,0.03,3521.61,3,10564.83,316.9449,9978
2819,28-04-2023 10:00,1310,West,Bangalore,103,Clothing,NetBanking,0.22,3190.12,8,25520.96,5614.6112,19803.46
2820,28-04-2023 11:00,1118,West,Bangalore,117,Clothing,NetBanking,0.12,4714.05,6,28284.3,3394.116,24902.56
2821,28-04-2023 12:00,1217,West,Chennai,406,Home,NetBanking,0.02,3998.48,9,35986.32,719.7264,35733.21
2822,28-04-2023 13:00,1426,North,Mumbai,119,Home,Cash,0.24,2829.68,7,19807.76,4753.8624,14939.62
2823,28-04-2023 14:00,1969,South,Mumbai,221,Sports,NetBanking,0.17,1151.95,6,6911.7,1174.989,5851.98
2824,28-04-2023 15:00,1413,East,Bangalore,236,Clothing,NetBanking,0.07,2309.28,4,9237.12,646.5984,8920.81
2825,28-04-2023 16:00,1113,North,Bangalore,179,Clothing,NetBanking,0.27,,7,24482.99,6610.4073,18012.82
2826,28-04-2023 17:00,1977,East,Bangalore,253,Sports,UPI,0.01,4206.01,4,16824.04,168.2404,16507.73
2827,28-04-2023 18:00,1144,North,Pune,457,Sports,Card,,4802.71,7,33618.97,2017.1382,31218.25
2828,28-04-2023 19:00,1537,North,Delhi,124,Sports,UPI,0.23,3066.72,5,15333.6,3526.728,12172.53
2829,28-04-2023 20:00,1647,West,Delhi,268,Sports,UPI,0.21,2681.9,2,5363.8,1126.398,3921.65
2830,28-04-2023 21:00,1302,West,Mumbai,158,Sports,Card,0.09,186.69,7,1306.83,117.6147,1075.62
2831,28-04-2023 22:00,1743,North,Pune,400,Home,Card,0.02,453.29,8,3626.32,72.5264,3563.98
2832,28-04-2023 23:00,1880,West,Bangalore,140,Sports,Cash,0.26,864.91,2,1729.82,449.7532,1659.1
2833,29-04-2023 00:00,1587,North,Mumbai,137,Clothing,Card,0.09,368.32,6,2209.92,198.8928,2310.34
2834,29-04-2023 01:00,1986,South,Pune,216,Electronics,Cash,0.06,2064.23,,8256.92,495.4152,7806.01
2835,29-04-2023 02:00,1839,West,Chennai,374,Home,Cash,0.15,1750.7,5,8753.5,1313.025,7804.31
2836,29-04-2023 03:00,1344,West,Pune,369,Clothing,UPI,0.27,3223.04,1,3223.04,870.2208,2782.63
2837,29-04-2023 04:00,1813,West,Mumbai,226,Electronics,NetBanking,0.01,2724.76,6,16348.56,163.4856,16042.07
2838,29-04-2023 05:00,1963,South,Delhi,498,Home,UPI,0.23,3020.26,8,24162.08,5557.2784,18486.84
2839,29-04-2023 06:00,1800,North,Bangalore,102,Sports,UPI,0.17,2412.69,2,4825.38,820.3146,4229.82
2840,29-04-2023 07:00,1000,East,Chennai,392,Home,Card,0.13,1460.91,1,1460.91,189.9183,1780.09
2841,29-04-2023 08:00,1146,West,Pune,472,Sports,Card,0.22,4768.84,9,42919.56,9442.3032,33268.81
2842,29-04-2023 09:00,1286,North,Mumbai,115,Sports,Cash,0.29,523.4,2,1046.8,303.572,190.59
2843,29-04-2023 10:00,1975,South,Mumbai,497,Sports,Cash,0.07,4700.57,8,37604.56,2632.3192,35167.12
2844,29-04-2023 11:00,1653,East,Bangalore,364,Electronics,Cash,0.04,1625.07,5,8125.35,325.014,8209.64
2845,29-04-2023 12:00,1052,West,Mumbai,338,Home,Card,0.27,2612.04,2,5224.08,1410.5016,3852.42
2846,29-04-2023 13:00,1303,South,Mumbai,362,Sports,Cash,0.2,633.33,5,3166.65,633.33,3323.53
2847,29-04-2023 14:00,1068,South,Bangalore,497,Clothing,Cash,0.13,447.56,9,4028.04,523.6452,13013
2848,29-04-2023 15:00,1360,East,Chennai,233,Home,Card,0.17,2204.77,6,13228.62,2248.8654,10757.1
2849,29-04-2023 16:00,1601,North,Delhi,312,Clothing,NetBanking,0.22,3734.32,3,11202.96,2464.6512,8511.58
2850,29-04-2023 17:00,1957,West,Delhi,114,Electronics,UPI,0.23,1419.89,8,11359.12,2612.5976,8772.65
2851,29-04-2023 18:00,1219,West,Pune,427,Electronics,Card,0.28,2855.5,1,2855.5,799.54,2088.96
2852,29-04-2023 19:00,1961,North,Chennai,459,Home,Cash,0.13,1465.39,9,13188.51,1714.5063,11243.07
2853,29-04-2023 20:00,1703,North,Pune,228,Electronics,UPI,0.09,2004.2,9,18037.8,1623.402,16751.4
2854,29-04-2023 21:00,1965,North,Delhi,451,Electronics,Card,0.19,4541.59,4,18166.36,3451.6084,14795.09
2855,29-04-2023 22:00,1574,East,Bangalore,221,Home,UPI,0.12,4293.61,8,34348.88,4121.8656,29916.57
2856,29-04-2023 23:00,1584,East,Mumbai,340,Clothing,UPI,0.18,2628.49,3,7885.47,1419.3846,6650.2
2857,30-04-2023 00:00,1160,West,Delhi,214,Sports,NetBanking,0.13,1266.72,6,7600.32,988.0416,6486.17
2858,30-04-2023 01:00,1680,East,Chennai,296,Home,Cash,0.05,,8,8372.8,418.64,7984.63
2859,30-04-2023 02:00,1088,South,Delhi,321,Home,Card,0.14,4775.03,9,42975.27,6016.5378,37224.93
2860,30-04-2023 03:00,1687,West,Chennai,313,Sports,Cash,,1093.31,8,8746.48,1836.7608,7209.45
2861,30-04-2023 04:00,1780,East,Chennai,179,Clothing,NetBanking,0.24,4060.02,9,36540.18,8769.6432,28045.51
2862,30-04-2023 05:00,1584,North,Chennai,362,Sports,NetBanking,0.15,1907.95,4,7631.8,1144.77,6501.94
2863,30-04-2023 06:00,1756,South,Pune,234,Sports,Card,0.05,4929.73,1,4929.73,246.4865,4390.8
2864,30-04-2023 07:00,1588,North,Bangalore,405,Clothing,Card,0.12,1903.96,7,13327.72,1599.3264,11632.81
2865,30-04-2023 08:00,1158,West,Delhi,341,Clothing,NetBanking,0.24,1822.43,4,7289.72,1749.5328,5547.15
2866,30-04-2023 09:00,1488,North,Bangalore,485,Sports,Card,0.12,,1,3223.57,386.8284,3300.6
2867,30-04-2023 10:00,1970,East,Mumbai,402,Sports,UPI,0.21,4811.43,3,14434.29,3031.2009,11245.27
2868,30-04-2023 11:00,1323,East,Delhi,369,Home,UPI,0.15,,7,34184.01,5127.6015,29116.94
2869,30-04-2023 12:00,1609,West,Bangalore,386,Clothing,NetBanking,0.07,3565.31,3,10695.93,748.7151,9577.33
2870,30-04-2023 13:00,1380,North,Bangalore,149,Electronics,Cash,0.24,3797.57,1,3797.57,911.4168,2988.31
2871,30-04-2023 14:00,1101,West,Mumbai,288,Clothing,Card,0.03,2860.67,7,20024.69,600.7407,19410.32
2872,30-04-2023 15:00,1493,North,Chennai,396,Sports,Card,0.16,3803.3,8,30426.4,4868.224,25519.41
2873,30-04-2023 16:00,1643,South,Delhi,113,Sports,UPI,0.06,4312.92,5,21564.6,1293.876,20524.71
2874,30-04-2023 17:00,1613,East,Delhi,488,Sports,Card,0.02,2481.87,6,14891.22,297.8244,14387.67
2875,30-04-2023 18:00,1018,West,Mumbai,331,Sports,Cash,0.15,3137.33,3,9411.99,1411.7985,8420.46
2876,30-04-2023 19:00,1453,South,Chennai,360,Electronics,Card,0.15,2732.85,5,13664.25,2049.6375,11386.73
2877,30-04-2023 20:00,1481,South,Delhi,291,Clothing,Card,0.21,2856.11,3,8568.33,1799.3493,7178.8
2878,30-04-2023 21:00,1593,West,Delhi,302,Electronics,UPI,0.22,4461.23,2,8922.46,1962.9412,6480.67
2879,30-04-2023 22:00,1396,West,Delhi,360,Electronics,Card,0.22,1842.52,7,12897.64,2837.4808,10151.91
2880,30-04-2023 23:00,1278,South,Chennai,212,Sports,NetBanking,0.12,1120.1,,7840.7,940.884,7082.91
2881,01-05-2023 00:00,1850,North,Mumbai,473,Electronics,NetBanking,0.19,2335.77,8,18686.16,3550.3704,15027.86
2882,01-05-2023 01:00,1364,South,Delhi,451,Sports,Cash,0.17,1119.62,1,1119.62,190.3354,1012.62
2883,01-05-2023 02:00,1330,West,Bangalore,135,Sports,Cash,0.13,2542.16,2,5084.32,660.9616,4314.28
2884,01-05-2023 03:00,1640,South,Chennai,178,Sports,Cash,0.18,4527.19,2,9054.38,1629.7884,7558.92
2885,01-05-2023 04:00,1343,North,Pune,374,Electronics,Cash,0.28,3125.42,3,9376.26,2625.3528,6826.02
2886,01-05-2023 05:00,1821,East,Mumbai,377,Sports,UPI,0.06,4291.62,7,30041.34,1802.4804,28903.94
2887,01-05-2023 06:00,1454,East,Bangalore,261,Electronics,Card,0.27,914.34,7,6400.38,1728.1026,4258.7
2888,01-05-2023 07:00,1600,South,Delhi,411,Clothing,UPI,0.02,4514.28,,31599.96,631.9992,31028.24
2889,01-05-2023 08:00,1724,North,Pune,116,Sports,Cash,0.09,3048.76,1,3048.76,274.3884,2648.13
2890,01-05-2023 09:00,1654,East,Mumbai,303,Home,Card,0.09,255.62,2,511.24,46.0116,502.6
2891,01-05-2023 10:00,1064,South,Chennai,116,Home,NetBanking,0.19,3202.28,8,25618.24,4867.4656,20710.02
2892,01-05-2023 11:00,1075,South,Pune,301,Home,UPI,0.04,4761.85,9,42856.65,1714.266,41037.83
2893,01-05-2023 12:00,1710,North,Pune,309,Home,Card,0.26,487.92,7,3415.44,888.0144,2370.51
2894,01-05-2023 13:00,1142,West,Bangalore,177,Home,NetBanking,0.25,,1,2954.04,738.51,2429.84
2895,01-05-2023 14:00,1916,South,Mumbai,155,Electronics,NetBanking,0.2,4585.85,4,18343.4,3668.68,14562.78
2896,01-05-2023 15:00,1914,West,Bangalore,179,Clothing,Cash,0.14,147.51,8,1180.08,165.2112,1008.35
